kgID	mRNA	geneSymbol	refseq
uc001dfz.4	AK131476	LRRIQ3	-
uc003fgb.3	NM_001080460	LRRIQ4	NM_001080460
uc002bwr.3	NM_024652	LRRK1	NM_024652
uc010usb.2	BC171802	LRRK1	-
uc010usc.2	BC144705	LRRK1	-
uc002bws.3	BC020379	LRRK1	-
uc002bwq.1	BC068080	LRRK1	-
uc001rmg.4	NM_198578	LRRK2	NM_198578
uc009zjw.3	AL832453	LRRK2	NM_198578
uc001rmh.1	AK127729	LRRK2	NM_198578
uc001rmi.3	AK131537	LRRK2	-
uc003bpt.4	NM_020873	LRRN1	NM_020873
uc021wsh.1	CCDS33685	LRRN1	NM_020873
uc001hbe.1	NM_006338	LRRN2	NM_006338
uc001hbf.1	NM_201630	LRRN2	NM_201630
uc021phy.1	CCDS1448	LRRN2	NM_201630
uc009xbf.1	AK312408	LRRN2	NM_201630
uc003vfu.4	NM_001099658	LRRN3	NM_001099658
uc003vft.4	NM_001099660	LRRN3	NM_001099660
uc003vfs.4	NM_018334	LRRN3	NM_018334
uc022akc.1	CCDS5754	LRRN3	NM_018334
uc002wmo.3	NM_152611	LRRN4	NM_152611
uc002wmp.4	AK172833	LRRN4	NM_152611
uc001nun.3	NM_203422	LRRN4CL	NM_203422
uc021qkm.1	CCDS8030	LRRN4CL	NM_203422
uc002sok.1	NM_178839	LRRTM1	NM_178839
uc021vjt.1	CCDS1966	LRRTM1	NM_178839
uc002soj.3	AK056644	LRRTM1	NM_178839
uc011cyz.1	NM_015564	LRRTM2	NM_015564
uc011cza.1	AK297332	LRRTM2	NM_015564
uc010jez.2	AK309790	LRRTM2	-
uc001jmz.1	NM_178011	LRRTM3	NM_178011
uc001jmy.3	AY358315	LRRTM3	NM_178011
uc002snr.3	NM_001134745	LRRTM4	NM_001134745
uc002snq.3	AK122612	LRRTM4	NM_001134745
uc002sns.2	NM_024993	LRRTM4	NM_024993
uc002snt.2	BC098301	LRRTM4	NM_024993
uc004brb.2	NM_001005373	LRSAM1	NM_001005373
uc004brd.2	NM_001005374	LRSAM1	NM_001005374
uc010mxk.2	NM_001190723	LRSAM1	NM_001190723
uc004brc.3	NM_138361	LRSAM1	NM_138361
uc004bre.2	AK056305	LRSAM1	-
uc004brg.2	AK097094	LRSAM1	-
uc003dhl.3	NM_020678	LRTM1	NM_020678
uc001qjt.2	NM_001039029	LRTM2	NM_001039029
uc001qju.2	NM_001163925	LRTM2	NM_001163925
uc010sdx.1	NM_001163926	LRTM2	NM_001163926
uc001qjv.2	AK125402	LRTM2	NM_001163926
uc010rqs.2	NM_001145307	LRTOMT	NM_001145307
uc010rqw.2	NM_001145308	LRTOMT	NM_001145308
uc010rqv.2	NM_001145309	LRTOMT	NM_001145309
uc001ors.4	NM_001145310	LRTOMT	NM_001145310
uc010rqu.2	NM_001205138	LRTOMT	NM_001205138
uc010rqt.2	NM_001271471	LRTOMT	NM_001271471
uc001orr.3	NM_145309	LRTOMT	NM_145309
uc009ysz.3	NR_026886	LRTOMT	NR_026886
uc009yta.3	AK315892	LRTOMT	-
uc003uzn.3	NM_152892	LRWD1	NM_152892
uc003ebs.3	NM_002338	LSAMP	NM_002338
uc011bis.2	AK299851	LSAMP	NM_002338
uc003fui.3	NM_018385	LSG1	NM_018385
uc003xkw.3	NM_014462	LSM1	NM_014462
uc022atz.1	NR_045492	LSM1	NR_045492
uc003xkx.3	NR_045493	LSM1	NR_045493
uc001cao.1	NM_032881	LSM10	NM_032881
uc021olj.1	CCDS408	LSM10	NM_032881
uc003lxe.1	NM_173491	LSM11	NM_173491
uc002iev.3	NM_152344	LSM12	NM_152344
uc010wit.2	AK300637	LSM12	-
uc002iew.1	BC105288	LSM12	-
uc002nvb.4	NM_001114093	LSM14A	NM_001114093
uc010xru.2	AK300208	LSM14A	NM_001114093
uc002nva.4	NM_015578	LSM14A	NM_015578
uc002nvc.4	AK127401	LSM14A	NM_015578
uc010gjy.1	NM_144703	LSM14B	NM_144703
uc010zzz.1	AK298748	LSM14B	NM_144703
uc010gjx.1	BC035702	LSM14B	NM_144703
uc010gjz.1	AK058202	LSM14B	NM_144703
uc002ybt.2	CU691202	LSM14B	NM_144703
uc003nxg.3	NM_021177	LSM2	NM_021177
uc011enw.2	NM_021177	LSM2	NM_021177
uc011fhr.2	NM_021177	LSM2	NM_021177
uc011gfo.2	NM_021177	LSM2	NM_021177
uc011hun.2	NM_021177	LSM2	NM_021177
uc011irr.2	NM_021177	LSM2	NM_021177
uc003byn.3	NM_014463	LSM3	NM_014463
uc021uqn.1	NM_001252129	LSM4	NM_001252129
uc002niq.3	NM_012321	LSM4	NM_012321
uc011kah.1	NM_001130710	LSM5	NM_001130710
uc011kag.1	NM_001139499	LSM5	NM_001139499
uc003tct.2	NM_012322	LSM5	NM_012322
uc003tcu.2	NR_024466	LSM5	NR_024466
uc003ikq.4	NM_007080	LSM6	NM_007080
uc003ikp.4	BC019894	LSM6	-
uc002lvp.4	NM_016199	LSM7	NM_016199
uc002gja.3	NM_032356	LSMD1	NM_032356
uc002giz.3	CU687386	LSMD1	-
uc011kmq.2	NM_001134468	LSMEM1	NM_001134468
uc003vgm.3	NM_182597	LSMEM1	NM_182597
uc003vgl.3	BC031976	LSMEM1	-
uc003cyz.3	NM_153215	LSMEM2	NM_153215
uc001luk.3	NM_001013253	LSP1	NM_001013253
uc001lul.3	NM_001013254	LSP1	NM_001013254
uc001lum.3	NM_001013255	LSP1	NM_001013255
uc001luj.3	NM_001242932	LSP1	NM_001242932
uc001lui.3	NM_002339	LSP1	NM_002339
uc003jgz.1	NR_033961	LSP1P3	NR_033961
uc002nyo.3	NM_001260489	LSR	NM_001260489
uc010xsr.2	NM_001260490	LSR	NM_001260490
uc002nym.3	NM_015925	LSR	NM_015925
uc002nyl.3	NM_205834	LSR	NM_205834
uc002nyp.3	AF130366	LSR	NM_205834
uc002nyn.3	NM_205835	LSR	NM_205835
uc002zij.3	NM_001001438	LSS	NM_001001438
uc011afv.1	NM_001145436	LSS	NM_001145436
uc002zik.2	NM_001145437	LSS	NM_001145437
uc002zil.2	NM_002340	LSS	NM_002340
uc003nus.3	NM_001166538	LST1	NM_001166538
uc011enc.2	NM_001166538	LST1	NM_001166538
uc011feq.2	NM_001166538	LST1	NM_001166538
uc011gcn.2	NM_001166538	LST1	NM_001166538
uc011gyw.2	NM_001166538	LST1	NM_001166538
uc011hrm.2	NM_001166538	LST1	NM_001166538
uc011iow.2	NM_001166538	LST1	NM_001166538
uc011jkj.2	NM_001166538	LST1	NM_001166538
uc010jsu.2	NM_007161	LST1	NM_007161
uc011enb.2	NM_007161	LST1	NM_007161
uc011fep.2	NM_007161	LST1	NM_007161
uc011gcm.2	NM_007161	LST1	NM_007161
uc011gyv.2	NM_007161	LST1	NM_007161
uc011hrl.2	NM_007161	LST1	NM_007161
uc011iov.2	NM_007161	LST1	NM_007161
uc011jki.2	NM_007161	LST1	NM_007161
uc010jss.2	NM_205837	LST1	NM_205837
uc011emy.2	NM_205837	LST1	NM_205837
uc011fem.2	NM_205837	LST1	NM_205837
uc011gcj.2	NM_205837	LST1	NM_205837
uc011gys.2	NM_205837	LST1	NM_205837
uc011hri.2	NM_205837	LST1	NM_205837
uc011ios.2	NM_205837	LST1	NM_205837
uc011jkf.2	NM_205837	LST1	NM_205837
uc003nut.3	NM_205838	LST1	NM_205838
uc010jsw.3	DQ099382	LST1	NM_205838
uc011enf.2	NM_205838	LST1	NM_205838
uc011eng.2	DQ099382	LST1	NM_205838
uc011fet.2	NM_205838	LST1	NM_205838
uc011feu.2	DQ099382	LST1	NM_205838
uc011gcq.2	NM_205838	LST1	NM_205838
uc011gcr.2	DQ099382	LST1	NM_205838
uc011gyz.2	NM_205838	LST1	NM_205838
uc011gza.2	DQ099382	LST1	NM_205838
uc011hrp.2	NM_205838	LST1	NM_205838
uc011hrq.2	DQ099382	LST1	NM_205838
uc011ioz.2	NM_205838	LST1	NM_205838
uc011ipa.2	DQ099382	LST1	NM_205838
uc011jkm.2	NM_205838	LST1	NM_205838
uc011jkn.2	DQ099382	LST1	NM_205838
uc021yus.1	NM_205839	LST1	NM_205839
uc021zjf.1	NM_205839	LST1	NM_205839
uc021zle.1	NM_205839	LST1	NM_205839
uc021znk.1	NM_205839	LST1	NM_205839
uc021zpi.1	NM_205839	LST1	NM_205839
uc021zrs.1	NM_205839	LST1	NM_205839
uc021zud.1	NM_205839	LST1	NM_205839
uc021zwl.1	NM_205839	LST1	NM_205839
uc010jsx.3	NM_205840	LST1	NM_205840
uc011end.2	NM_205840	LST1	NM_205840
uc011fer.2	NM_205840	LST1	NM_205840
uc011gco.2	NM_205840	LST1	NM_205840
uc011gyx.2	NM_205840	LST1	NM_205840
uc011hrn.2	NM_205840	LST1	NM_205840
uc011iox.2	NM_205840	LST1	NM_205840
uc011jkk.2	NM_205840	LST1	NM_205840
uc003nuo.3	NR_029461	LST1	NR_029461
uc011emw.2	NR_029461	LST1	NR_029461
uc011fek.2	NR_029461	LST1	NR_029461
uc011gch.2	NR_029461	LST1	NR_029461
uc011gyq.2	NR_029461	LST1	NR_029461
uc011hrg.2	NR_029461	LST1	NR_029461
uc011ioq.2	NR_029461	LST1	NR_029461
uc011jkd.2	NR_029461	LST1	NR_029461
uc003nup.3	NR_029462	LST1	NR_029462
uc011emx.2	NR_029462	LST1	NR_029462
uc011fel.2	NR_029462	LST1	NR_029462
uc011gci.2	NR_029462	LST1	NR_029462
uc011gyr.2	NR_029462	LST1	NR_029462
uc011hrh.2	NR_029462	LST1	NR_029462
uc011ior.2	NR_029462	LST1	NR_029462
uc011jke.2	NR_029462	LST1	NR_029462
uc003nuu.3	AY852265	LST1	-
uc021yut.1	Y18488	LST1	-
uc003nuq.3	AF000426	LST1	-
uc010jst.2	Y18489	LST1	-
uc011ene.2	AY852265	LST1	-
uc021zjg.1	Y18488	LST1	-
uc011emz.2	AF000426	LST1	-
uc011ena.2	Y18489	LST1	-
uc011fes.2	AY852265	LST1	-
uc021zlf.1	Y18488	LST1	-
uc011fen.2	AF000426	LST1	-
uc011feo.2	Y18489	LST1	-
uc011gcp.2	AY852265	LST1	-
uc021znl.1	Y18488	LST1	-
uc011gck.2	AF000426	LST1	-
uc011gcl.2	Y18489	LST1	-
uc011gyy.2	AY852265	LST1	-
uc021zpj.1	Y18488	LST1	-
uc011gyt.2	AF000426	LST1	-
uc011gyu.2	Y18489	LST1	-
uc011hro.2	AY852265	LST1	-
uc021zrt.1	Y18488	LST1	-
uc011hrj.2	AF000426	LST1	-
uc011hrk.2	Y18489	LST1	-
uc011ioy.2	AY852265	LST1	-
uc021zue.1	Y18488	LST1	-
uc011iot.2	AF000426	LST1	-
uc011iou.2	Y18489	LST1	-
uc011jkl.2	AY852265	LST1	-
uc021zwm.1	Y18488	LST1	-
uc011jkg.2	AF000426	LST1	-
uc011jkh.2	Y18489	LST1	-
uc003nue.2	NM_000595	LTA	NM_000595
uc011fdz.2	NM_000595	LTA	NM_000595
uc011gbw.2	NM_000595	LTA	NM_000595
uc011gyf.2	NM_000595	LTA	NM_000595
uc011hqv.2	NM_000595	LTA	NM_000595
uc011iof.2	NM_000595	LTA	NM_000595
uc011jjs.2	NM_000595	LTA	NM_000595
uc011dnu.2	NM_001159740	LTA	NM_001159740
uc003nuh.3	DQ123826	LTA	NM_001159740
uc011fdy.2	NM_001159740	LTA	NM_001159740
uc011feb.2	DQ123826	LTA	NM_001159740
uc011gbv.2	NM_001159740	LTA	NM_001159740
uc011gby.2	DQ123826	LTA	NM_001159740
uc011gye.2	NM_001159740	LTA	NM_001159740
uc011gyh.2	DQ123826	LTA	NM_001159740
uc011hqu.2	NM_001159740	LTA	NM_001159740
uc011hqx.2	DQ123826	LTA	NM_001159740
uc011ioe.2	NM_001159740	LTA	NM_001159740
uc011ioh.2	DQ123826	LTA	NM_001159740
uc011jjr.2	NM_001159740	LTA	NM_001159740
uc011jju.2	DQ123826	LTA	NM_001159740
uc003nuf.3	DQ123827	LTA	-
uc003nug.3	DQ123824	LTA	-
uc010jsr.3	DQ123823	LTA	-
uc011fea.2	DQ123827	LTA	-
uc011fec.2	DQ123824	LTA	-
uc011fed.2	DQ123823	LTA	-
uc011gbx.2	DQ123827	LTA	-
uc011gbz.2	DQ123824	LTA	-
uc011gca.2	DQ123823	LTA	-
uc011gyg.2	DQ123827	LTA	-
uc011gyi.2	DQ123824	LTA	-
uc011gyj.2	DQ123823	LTA	-
uc011hqw.2	DQ123827	LTA	-
uc011hqy.2	DQ123824	LTA	-
uc011hqz.2	DQ123823	LTA	-
uc011iog.2	DQ123827	LTA	-
uc011ioi.2	DQ123824	LTA	-
uc011ioj.2	DQ123823	LTA	-
uc011jjt.2	DQ123827	LTA	-
uc011jjv.2	DQ123824	LTA	-
uc011jjw.2	DQ123823	LTA	-
uc001ten.2	NM_000895	LTA4H	NM_000895
uc010suy.2	NM_001256643	LTA4H	NM_001256643
uc010suz.2	NM_001256644	LTA4H	NM_001256644
uc010sva.2	AK293630	LTA4H	-
uc009ztj.3	AK310461	LTA4H	-
uc003nuk.3	NM_002341	LTB	NM_002341
uc011ems.2	NM_002341	LTB	NM_002341
uc011feg.2	NM_002341	LTB	NM_002341
uc011gcd.1	NM_002341	LTB	NM_002341
uc011gym.1	NM_002341	LTB	NM_002341
uc011hrc.2	NM_002341	LTB	NM_002341
uc011iom.2	NM_002341	LTB	NM_002341
uc011jjz.2	NM_002341	LTB	NM_002341
uc003nul.3	NM_009588	LTB	NM_009588
uc011emt.2	NM_009588	LTB	NM_009588
uc011feh.2	NM_009588	LTB	NM_009588
uc011gce.1	NM_009588	LTB	NM_009588
uc011gyn.1	NM_009588	LTB	NM_009588
uc011hrd.2	NM_009588	LTB	NM_009588
uc011ion.2	NM_009588	LTB	NM_009588
uc011jka.2	NM_009588	LTB	NM_009588
uc001wos.3	NM_001143919	LTB4R	NM_001143919
uc010alp.3	NM_181657	LTB4R	NM_181657
uc021rrq.1	CCDS9626	LTB4R	NM_181657
uc001wou.3	BC004545	LTB4R	NM_181657
uc010alo.3	NM_001164692	LTB4R2	NM_001164692
uc001wor.3	NM_019839	LTB4R2	NM_019839
uc021rrp.1	CCDS9625	LTB4R2	NM_019839
uc002rou.3	NM_000627	LTBP1	NM_000627
uc010ymz.2	NM_001166264	LTBP1	NM_001166264
uc002rov.3	NM_001166265	LTBP1	NM_001166265
uc010yna.2	NM_001166266	LTBP1	NM_001166266
uc010ynb.2	AK302857	LTBP1	NM_001166266
uc021vft.1	NM_206943	LTBP1	NM_206943
uc001xqa.3	NM_000428	LTBP2	NM_000428
uc001oej.3	NM_001130144	LTBP3	NM_001130144
uc001oeh.3	AK124524	LTBP3	NM_001130144
uc001oef.3	AK097212	LTBP3	NM_001130144
uc010roi.2	NM_001164266	LTBP3	NM_001164266
uc010roj.3	AK298858	LTBP3	NM_001164266
uc001oeg.3	AK090750	LTBP3	NM_001164266
uc001oei.3	NM_021070	LTBP3	NM_021070
uc010rok.1	AK299351	LTBP3	-
uc002ooh.1	NM_001042544	LTBP4	NM_001042544
uc002ooi.1	NM_001042545	LTBP4	NM_001042545
uc002ook.1	AF054502	LTBP4	NM_001042545
uc002ool.1	AK074499	LTBP4	NM_001042545
uc002oog.1	NM_003573	LTBP4	NM_003573
uc002ooj.1	AK128191	LTBP4	-
uc010xvp.1	AK304612	LTBP4	-
uc010xvo.1	AK303613	LTBP4	-
uc002oom.1	AF054501	LTBP4	-
uc010sfc.2	NM_001270987	LTBR	NM_001270987
uc001qny.2	NM_002342	LTBR	NM_002342
uc001qnz.2	AK095418	LTBR	NM_002342
uc003mko.3	NM_145867	LTC4S	NM_145867
uc003fzr.3	NM_001199149	LTF	NM_001199149
uc010hjh.3	AY360320	LTF	NM_001199149
uc003cpr.3	AK093852	LTF	NM_001199149
uc003cpq.3	NM_002343	LTF	NM_002343
uc010ucx.1	NM_001135685	LTK	NM_001135685
uc001zoa.3	NM_002344	LTK	NM_002344
uc001zob.3	NM_206961	LTK	NM_206961
uc010bcg.2	BC143903	LTK	NM_206961
uc002ymr.2	NM_015565	LTN1	NM_015565
uc010gll.1	AK023499	LTN1	NM_015565
uc003qjs.3	NM_032860	LTV1	NM_032860
uc003qju.1	AX746989	LTV1	-
uc002cga.1	NM_018032	LUC7L	NM_018032
uc002cge.1	AK001093	LUC7L	NM_018032
uc002cgc.1	NM_201412	LUC7L	NM_201412
uc021szo.1	HQ448098	LUC7L	NM_201412
uc002cgb.1	AK097974	LUC7L	NM_201412
uc002cgd.1	BX647161	LUC7L	-
uc010bqq.1	AK309376	LUC7L	-
uc011kqs.2	NM_001244585	LUC7L2	NM_001244585
uc003vva.3	AK092044	LUC7L2	NM_001244585
uc003vuz.1	AK095839	LUC7L2	NM_001244585
uc003vuy.4	NM_001270643	LUC7L2	NM_001270643
uc003vux.4	NM_016019	LUC7L2	NM_016019
uc002isr.3	NM_006107	LUC7L3	NM_006107
uc002iss.3	NM_016424	LUC7L3	NM_016424
uc002isq.3	AK225980	LUC7L3	NM_016424
uc010wmw.2	AK295983	LUC7L3	-
uc002isp.2	BC056409	LUC7L3	-
uc001tbm.3	NM_002345	LUM	NM_002345
uc010oma.2	NM_001013615	LURAP1	NM_001013615
uc003zkw.3	NM_203403	LURAP1L	NM_203403
uc021wym.1	NR_045388	LUST	NR_045388
uc010odv.1	NM_001142546	LUZP1	NM_001142546
uc001bgk.2	NM_033631	LUZP1	NM_033631
uc001bgm.1	AX747858	LUZP1	NM_033631
uc001bgl.3	BC051733	LUZP1	NM_033631
uc001mqs.3	NM_001009909	LUZP2	NM_001009909
uc009yif.3	NM_001252008	LUZP2	NM_001252008
uc009yig.3	NM_001252010	LUZP2	NM_001252010
uc004eqa.3	NM_016383	LUZP4	NM_016383
uc004eqb.3	AX748081	LUZP4	-
uc031sze.1	CCDS59509	LUZP6	NM_001128619
uc003vte.4	NM_145808	LUZP6	NM_145808
uc010lmv.3	AK309816	LUZP6	-
uc003fch.3	NM_020169	LXN	NM_020169
uc011bov.1	CU678961	LXN	NM_020169
uc003yxf.1	NM_003695	LY6D	NM_003695
uc003yxn.2	NM_001127213	LY6E	NM_001127213
uc003yxm.2	NM_002346	LY6E	NM_002346
uc003yxo.2	BC003392	LY6E	-
uc031snr.1	HE864460	LY6G5B	NM_001320
uc031ssf.1	HE864460	LY6G5B	NM_001320
uc031stb.1	HE864460	LY6G5B	NM_001320
uc031stv.1	HE864460	LY6G5B	NM_001320
uc031sum.1	HE864460	LY6G5B	NM_001320
uc031svj.1	HE864460	LY6G5B	NM_001320
uc031swc.1	HE864460	LY6G5B	NM_001320
uc003nvt.1	NM_021221	LY6G5B	NM_021221
uc031snu.1	HE864456	LY6G5B	NM_021221
uc011ffx.1	NM_021221	LY6G5B	NM_021221
uc031ssi.1	HE864456	LY6G5B	NM_021221
uc011gdu.1	NM_021221	LY6G5B	NM_021221
uc031ste.1	HE864456	LY6G5B	NM_021221
uc011haa.1	NM_021221	LY6G5B	NM_021221
uc031sty.1	HE864456	LY6G5B	NM_021221
uc011hst.1	NM_021221	LY6G5B	NM_021221
uc031sup.1	HE864456	LY6G5B	NM_021221
uc011iqd.1	NM_021221	LY6G5B	NM_021221
uc031svm.1	HE864456	LY6G5B	NM_021221
uc011jlq.1	NM_021221	LY6G5B	NM_021221
uc031swf.1	HE864456	LY6G5B	NM_021221
uc031sns.1	HE864461	LY6G5B	-
uc031snt.1	HE864457	LY6G5B	-
uc031ssg.1	HE864461	LY6G5B	-
uc031ssh.1	HE864457	LY6G5B	-
uc031stc.1	HE864461	LY6G5B	-
uc031std.1	HE864457	LY6G5B	-
uc031stw.1	HE864461	LY6G5B	-
uc031stx.1	HE864457	LY6G5B	-
uc031sun.1	HE864461	LY6G5B	-
uc031suo.1	HE864457	LY6G5B	-
uc031svk.1	HE864461	LY6G5B	-
uc031svl.1	HE864457	LY6G5B	-
uc031swd.1	HE864461	LY6G5B	-
uc031swe.1	HE864457	LY6G5B	-
uc003nvu.2	NM_025262	LY6G5C	NM_025262
uc011ffy.2	NM_025262	LY6G5C	NM_025262
uc011gdv.2	NM_025262	LY6G5C	NM_025262
uc011hab.2	NM_025262	LY6G5C	NM_025262
uc011hsu.2	NM_025262	LY6G5C	NM_025262
uc011iqe.2	NM_025262	LY6G5C	NM_025262
uc011jlr.2	NM_025262	LY6G5C	NM_025262
uc003nvw.1	AJ315540	LY6G5C	-
uc010jtb.1	AJ315541	LY6G5C	-
uc011ffz.1	AJ315540	LY6G5C	-
uc011fga.1	AJ315541	LY6G5C	-
uc011gdw.1	AJ315540	LY6G5C	-
uc011gdx.1	AJ315541	LY6G5C	-
uc011hac.1	AJ315540	LY6G5C	-
uc011had.1	AJ315541	LY6G5C	-
uc011hsv.1	AJ315540	LY6G5C	-
uc011hsw.1	AJ315541	LY6G5C	-
uc011iqf.1	AJ315540	LY6G5C	-
uc011iqg.1	AJ315541	LY6G5C	-
uc011jls.1	AJ315540	LY6G5C	-
uc011jlt.1	AJ315541	LY6G5C	-
uc003nwh.3	NM_025261	LY6G6C	NM_025261
uc011fgq.2	NM_025261	LY6G6C	NM_025261
uc011gen.2	NM_025261	LY6G6C	NM_025261
uc011hat.2	NM_025261	LY6G6C	NM_025261
uc011htm.2	NM_025261	LY6G6C	NM_025261
uc011iqw.2	NM_025261	LY6G6C	NM_025261
uc011jmj.2	NM_025261	LY6G6C	NM_025261
uc010jtd.3	AJ315534	LY6G6C	-
uc011fgr.2	AJ315534	LY6G6C	-
uc011geo.2	AJ315534	LY6G6C	-
uc011hau.2	AJ315534	LY6G6C	-
uc011htn.2	AJ315534	LY6G6C	-
uc011iqx.2	AJ315534	LY6G6C	-
uc011jmk.2	AJ315534	LY6G6C	-
uc003nwf.1	NM_021246	LY6G6D	NM_021246
uc011fgo.1	NM_021246	LY6G6D	NM_021246
uc011gel.1	NM_021246	LY6G6D	NM_021246
uc011har.1	NM_021246	LY6G6D	NM_021246
uc011htk.1	NM_021246	LY6G6D	NM_021246
uc011iqu.1	NM_021246	LY6G6D	NM_021246
uc011jmh.1	NM_021246	LY6G6D	NM_021246
uc003nwg.1	AJ315536	LY6G6D	-
uc011fgp.1	AJ315536	LY6G6D	-
uc011gem.1	AJ315536	LY6G6D	-
uc011has.1	AJ315536	LY6G6D	-
uc011htl.1	AJ315536	LY6G6D	-
uc011iqv.1	AJ315536	LY6G6D	-
uc011jmi.1	AJ315536	LY6G6D	-
uc003nwd.2	NR_003673	LY6G6E	NR_003673
uc011fgm.1	NR_003673	LY6G6E	NR_003673
uc011gej.1	NR_003673	LY6G6E	NR_003673
uc011hap.1	NR_003673	LY6G6E	NR_003673
uc011hti.1	NR_003673	LY6G6E	NR_003673
uc011iqs.1	NR_003673	LY6G6E	NR_003673
uc011jmf.1	NR_003673	LY6G6E	NR_003673
uc011dob.1	NR_024541	LY6G6E	NR_024541
uc011fgk.1	NR_024541	LY6G6E	NR_024541
uc011geh.1	NR_024541	LY6G6E	NR_024541
uc011han.1	NR_024541	LY6G6E	NR_024541
uc011htg.1	NR_024541	LY6G6E	NR_024541
uc011iqq.1	NR_024541	LY6G6E	NR_024541
uc011jmd.1	NR_024541	LY6G6E	NR_024541
uc003nwc.2	BC069141	LY6G6E	-
uc003nwe.2	AJ315539	LY6G6E	-
uc011fgl.1	BC069141	LY6G6E	-
uc011fgn.1	AJ315539	LY6G6E	-
uc011gei.1	BC069141	LY6G6E	-
uc011gek.1	AJ315539	LY6G6E	-
uc011hao.1	BC069141	LY6G6E	-
uc011haq.1	AJ315539	LY6G6E	-
uc011hth.1	BC069141	LY6G6E	-
uc011htj.1	AJ315539	LY6G6E	-
uc011iqr.1	BC069141	LY6G6E	-
uc011iqt.1	AJ315539	LY6G6E	-
uc011jme.1	BC069141	LY6G6E	-
uc011jmg.1	AJ315539	LY6G6E	-
uc003nwa.1	NM_001003693	LY6G6F	NM_001003693
uc003nwb.1	AF195764	LY6G6F	NM_001003693
uc011fgi.1	NM_001003693	LY6G6F	NM_001003693
uc011fgj.1	AF195764	LY6G6F	NM_001003693
uc011gef.1	NM_001003693	LY6G6F	NM_001003693
uc011geg.1	AF195764	LY6G6F	NM_001003693
uc011hal.1	NM_001003693	LY6G6F	NM_001003693
uc011ham.1	AF195764	LY6G6F	NM_001003693
uc011hte.1	NM_001003693	LY6G6F	NM_001003693
uc011htf.1	AF195764	LY6G6F	NM_001003693
uc011iqo.1	NM_001003693	LY6G6F	NM_001003693
uc011iqp.1	AF195764	LY6G6F	NM_001003693
uc011jmb.1	NM_001003693	LY6G6F	NM_001003693
uc011jmc.1	AF195764	LY6G6F	NM_001003693
uc011lkc.2	NM_001130478	LY6H	NM_001130478
uc011lkb.2	NM_001135655	LY6H	NM_001135655
uc011lka.2	NM_002347	LY6H	NM_002347
uc003yxt.3	BC053355	LY6H	-
uc011ljw.2	NM_001160354	LY6K	NM_001160354
uc011ljx.2	NM_001160355	LY6K	NM_001160355
uc011ljv.2	NM_017527	LY6K	NM_017527
uc002ubc.4	NM_002349	LY75	NM_002349
uc010fot.2	AK310678	LY75	NM_002349
uc002ubd.3	BC057232	LY75	-
uc002ubb.4	NM_001198759	LY75-CD302	NM_001198759
uc010fos.3	NM_001198760	LY75-CD302	NM_001198760
uc003mwy.1	NM_004271	LY86	NM_004271
uc003mwz.1	AY931019	LY86	-
uc003mww.4	NR_026970	LY86-AS1	NR_026970
uc003mwx.2	AX746739	LY86-AS1	-
uc001fwt.4	NM_001033667	LY9	NM_001033667
uc001fwv.4	NM_001261456	LY9	NM_001261456
uc001fwz.3	BC062589	LY9	NM_001261456
uc001fww.4	NM_001261457	LY9	NM_001261457
uc001fwy.1	AY007142	LY9	NM_001261457
uc010pjs.2	AK303403	LY9	NM_001261457
uc001fwu.4	NM_002348	LY9	NM_002348
uc022awb.1	NM_001195797	LY96	NM_001195797
uc003yad.3	NM_015364	LY96	NM_015364
uc011bvy.2	NM_001145725	LYAR	NM_001145725
uc003ght.3	NM_017816	LYAR	NM_017816
uc011bvx.2	CU677450	LYAR	NM_017816
uc002szy.3	NM_174898	LYG1	NM_174898
uc010yvo.2	AY358988	LYG1	NM_174898
uc002szw.1	NM_175735	LYG2	NM_175735
uc002szx.1	AY026238	LYG2	NM_175735
uc010fip.1	BC100883	LYG2	-
uc002mwi.3	NM_005583	LYL1	NM_005583
uc003xsl.4	NM_001111097	LYN	NM_001111097
uc003xsk.4	NM_002350	LYN	NM_002350
uc003yxb.3	NM_023946	LYNX1	NM_023946
uc003yxe.1	NM_177457	LYNX1	NM_177457
uc003yxa.3	NM_177458	LYNX1	NM_177458
uc003yxc.1	NM_177476	LYNX1	NM_177476
uc003yxd.1	NM_177477	LYNX1	NM_177477
uc002tto.3	NM_001077427	LYPD1	NM_001077427
uc002ttm.4	AK130005	LYPD1	NM_001077427
uc002ttn.3	NM_144586	LYPD1	NM_144586
uc003ywz.3	NM_205545	LYPD2	NM_205545
uc002owl.1	NM_014400	LYPD3	NM_014400
uc002owm.3	AL832153	LYPD3	-
uc002orp.1	NM_173506	LYPD4	NM_173506
uc002orq.1	BC034629	LYPD4	-
uc002oxm.4	NM_001031749	LYPD5	NM_001031749
uc002oxn.4	NM_182573	LYPD5	NM_182573
uc021vqt.1	NM_001195685	LYPD6	NM_001195685
uc002twy.3	NM_194317	LYPD6	NM_194317
uc002txa.3	BC047013	LYPD6	NM_194317
uc010fnt.3	AK309248	LYPD6	-
uc002twz.3	BC032836	LYPD6	-
uc002twv.1	NM_177964	LYPD6B	NM_177964
uc002tww.1	BC018203	LYPD6B	NM_177964
uc002twx.1	AF435957	LYPD6B	NM_177964
uc009xhb.3	NM_001085474	LYPD8	NM_001085474
uc003xry.3	NM_006330	LYPLA1	NM_006330
